output_item_id,output_count,input_item_id,input_count,station,recipe_id,recipe_type
minecraft:polished_andesite_slab,2,minecraft:polished_andesite,1,STONECUTTER,polished_andesite_slab_from_polished_andesite_stonecutting,minecraft:stonecutting
minecraft:polished_andesite_stairs,4,minecraft:polished_andesite,6,CRAFTING_TABLE,polished_andesite_stairs,minecraft:crafting_shaped
minecraft:polished_andesite_stairs,1,minecraft:andesite,1,STONECUTTER,polished_andesite_stairs_from_andesite_stonecutting,minecraft:stonecutting
minecraft:polished_andesite_stairs,1,minecraft:polished_andesite,1,STONECUTTER,polished_andesite_stairs_from_polished_andesite_stonecutting,minecraft:stonecutting
minecraft:polished_basalt,4,minecraft:basalt,4,CRAFTING_TABLE,polished_basalt,minecraft:crafting_shaped
minecraft:polished_basalt,1,minecraft:basalt,1,STONECUTTER,polished_basalt_from_basalt_stonecutting,minecraft:stonecutting
minecraft:polished_blackstone,4,minecraft:blackstone,4,CRAFTING_TABLE,polished_blackstone,minecraft:crafting_shaped
minecraft:polished_blackstone,1,minecraft:blackstone,1,STONECUTTER,polished_blackstone_from_blackstone_stonecutting,minecraft:stonecutting
minecraft:polished_blackstone_brick_slab,6,minecraft:polished_blackstone_bricks,3,CRAFTING_TABLE,polished_blackstone_brick_slab,minecraft:crafting_shaped
minecraft:polished_blackstone_brick_slab,2,minecraft:blackstone,1,STONECUTTER,polished_blackstone_brick_slab_from_blackstone_stonecutting,minecraft:stonecutting
minecraft:polished_blackstone_brick_slab,2,minecraft:polished_blackstone_bricks,1,STONECUTTER,polished_blackstone_brick_slab_from_polished_blackstone_bricks_stonecutting,minecraft:stonecutting
minecraft:polished_blackstone_brick_slab,2,minecraft:polished_blackstone,1,STONECUTTER,polished_blackstone_brick_slab_from_polished_blackstone_stonecutting,minecraft:stonecutting
minecraft:polished_blackstone_brick_stairs,4,minecraft:polished_blackstone_bricks,6,CRAFTING_TABLE,polished_blackstone_brick_stairs,minecraft:crafting_shaped
minecraft:polished_blackstone_brick_stairs,1,minecraft:blackstone,1,STONECUTTER,polished_blackstone_brick_stairs_from_blackstone_stonecutting,minecraft:stonecutting
minecraft:polished_blackstone_brick_stairs,1,minecraft:polished_blackstone_bricks,1,STONECUTTER,polished_blackstone_brick_stairs_from_polished_blackstone_bricks_stonecutting,minecraft:stonecutting
minecraft:polished_blackstone_brick_stairs,1,minecraft:polished_blackstone,1,STONECUTTER,polished_blackstone_brick_stairs_from_polished_blackstone_stonecutting,minecraft:stonecutting
minecraft:polished_blackstone_brick_wall,6,minecraft:polished_blackstone_bricks,6,CRAFTING_TABLE,polished_blackstone_brick_wall,minecraft:crafting_shaped
minecraft:polished_blackstone_brick_wall,1,minecraft:blackstone,1,STONECUTTER,polished_blackstone_brick_wall_from_blackstone_stonecutting,minecraft:stonecutting
minecraft:polished_blackstone_brick_wall,1,minecraft:polished_blackstone_bricks,1,STONECUTTER,polished_blackstone_brick_wall_from_polished_blackstone_bricks_stonecutting,minecraft:stonecutting
minecraft:polished_blackstone_brick_wall,1,minecraft:polished_blackstone,1,STONECUTTER,polished_blackstone_brick_wall_from_polished_blackstone_stonecutting,minecraft:stonecutting
minecraft:polished_blackstone_bricks,4,minecraft:polished_blackstone,4,CRAFTING_TABLE,polished_blackstone_bricks,minecraft:crafting_shaped
minecraft:polished_blackstone_bricks,1,minecraft:blackstone,1,STONECUTTER,polished_blackstone_bricks_from_blackstone_stonecutting,minecraft:stonecutting
minecraft:polished_blackstone_bricks,1,minecraft:polished_blackstone,1,STONECUTTER,polished_blackstone_bricks_from_polished_blackstone_stonecutting,minecraft:stonecutting
minecraft:polished_blackstone_button,1,minecraft:polished_blackstone,1,CRAFTING_TABLE,polished_blackstone_button,minecraft:crafting_shapeless
minecraft:polished_blackstone_pressure_plate,1,minecraft:polished_blackstone,2,CRAFTING_TABLE,polished_blackstone_pressure_plate,minecraft:crafting_shaped
minecraft:polished_blackstone_slab,6,minecraft:polished_blackstone,3,CRAFTING_TABLE,polished_blackstone_slab,minecraft:crafting_shaped
minecraft:polished_blackstone_slab,2,minecraft:blackstone,1,STONECUTTER,polished_blackstone_slab_from_blackstone_stonecutting,minecraft:stonecutting
minecraft:polished_blackstone_slab,2,minecraft:polished_blackstone,1,STONECUTTER,polished_blackstone_slab_from_polished_blackstone_stonecutting,minecraft:stonecutting
minecraft:polished_blackstone_stairs,4,minecraft:polished_blackstone,6,CRAFTING_TABLE,polished_blackstone_stairs,minecraft:crafting_shaped
minecraft:polished_blackstone_stairs,1,minecraft:blackstone,1,STONECUTTER,polished_blackstone_stairs_from_blackstone_stonecutting,minecraft:stonecutting
minecraft:polished_blackstone_stairs,1,minecraft:polished_blackstone,1,STONECUTTER,polished_blackstone_stairs_from_polished_blackstone_stonecutting,minecraft:stonecutting
minecraft:polished_blackstone_wall,6,minecraft:polished_blackstone,6,CRAFTING_TABLE,polished_blackstone_wall,minecraft:crafting_shaped
minecraft:polished_blackstone_wall,1,minecraft:blackstone,1,STONECUTTER,polished_blackstone_wall_from_blackstone_stonecutting,minecraft:stonecutting
minecraft:polished_blackstone_wall,1,minecraft:polished_blackstone,1,STONECUTTER,polished_blackstone_wall_from_polished_blackstone_stonecutting,minecraft:stonecutting
minecraft:polished_deepslate,4,minecraft:cobbled_deepslate,4,CRAFTING_TABLE,polished_deepslate,minecraft:crafting_shaped
minecraft:polished_deepslate,1,minecraft:cobbled_deepslate,1,STONECUTTER,polished_deepslate_from_cobbled_deepslate_stonecutting,minecraft:stonecutting
minecraft:polished_deepslate_slab,6,minecraft:polished_deepslate,3,CRAFTING_TABLE,polished_deepslate_slab,minecraft:crafting_shaped
minecraft:polished_deepslate_slab,2,minecraft:cobbled_deepslate,1,STONECUTTER,polished_deepslate_slab_from_cobbled_deepslate_stonecutting,minecraft:stonecutting
minecraft:polished_deepslate_slab,2,minecraft:polished_deepslate,1,STONECUTTER,polished_deepslate_slab_from_polished_deepslate_stonecutting,minecraft:stonecutting
minecraft:polished_deepslate_stairs,4,minecraft:polished_deepslate,6,CRAFTING_TABLE,polished_deepslate_stairs,minecraft:crafting_shaped
minecraft:polished_deepslate_stairs,1,minecraft:cobbled_deepslate,1,STONECUTTER,polished_deepslate_stairs_from_cobbled_deepslate_stonecutting,minecraft:stonecutting
minecraft:polished_deepslate_stairs,1,minecraft:polished_deepslate,1,STONECUTTER,polished_deepslate_stairs_from_polished_deepslate_stonecutting,minecraft:stonecutting
minecraft:polished_deepslate_wall,6,minecraft:polished_deepslate,6,CRAFTING_TABLE,polished_deepslate_wall,minecraft:crafting_shaped
minecraft:polished_deepslate_wall,1,minecraft:cobbled_deepslate,1,STONECUTTER,polished_deepslate_wall_from_cobbled_deepslate_stonecutting,minecraft:stonecutting
minecraft:polished_deepslate_wall,1,minecraft:polished_deepslate,1,STONECUTTER,polished_deepslate_wall_from_polished_deepslate_stonecutting,minecraft:stonecutting
minecraft:polished_diorite,4,minecraft:diorite,4,CRAFTING_TABLE,polished_diorite,minecraft:crafting_shaped
minecraft:polished_diorite,1,minecraft:diorite,1,STONECUTTER,polished_diorite_from_diorite_stonecutting,minecraft:stonecutting
minecraft:polished_diorite_slab,6,minecraft:polished_diorite,3,CRAFTING_TABLE,polished_diorite_slab,minecraft:crafting_shaped
minecraft:polished_diorite_slab,2,minecraft:diorite,1,STONECUTTER,polished_diorite_slab_from_diorite_stonecutting,minecraft:stonecutting
minecraft:polished_diorite_slab,2,minecraft:polished_diorite,1,STONECUTTER,polished_diorite_slab_from_polished_diorite_stonecutting,minecraft:stonecutting
minecraft:polished_diorite_stairs,4,minecraft:polished_diorite,6,CRAFTING_TABLE,polished_diorite_stairs,minecraft:crafting_shaped
minecraft:polished_diorite_stairs,1,minecraft:diorite,1,STONECUTTER,polished_diorite_stairs_from_diorite_stonecutting,minecraft:stonecutting
minecraft:polished_diorite_stairs,1,minecraft:polished_diorite,1,STONECUTTER,polished_diorite_stairs_from_polished_diorite_stonecutting,minecraft:stonecutting
minecraft:polished_granite,4,minecraft:granite,4,CRAFTING_TABLE,polished_granite,minecraft:crafting_shaped
minecraft:polished_granite,1,minecraft:granite,1,STONECUTTER,polished_granite_from_granite_stonecutting,minecraft:stonecutting
minecraft:polished_granite_slab,6,minecraft:polished_granite,3,CRAFTING_TABLE,polished_granite_slab,minecraft:crafting_shaped
minecraft:polished_granite_slab,2,minecraft:granite,1,STONECUTTER,polished_granite_slab_from_granite_stonecutting,minecraft:stonecutting
minecraft:polished_granite_slab,2,minecraft:polished_granite,1,STONECUTTER,polished_granite_slab_from_polished_granite_stonecutting,minecraft:stonecutting
minecraft:polished_granite_stairs,4,minecraft:polished_granite,6,CRAFTING_TABLE,polished_granite_stairs,minecraft:crafting_shaped
minecraft:polished_granite_stairs,1,minecraft:granite,1,STONECUTTER,polished_granite_stairs_from_granite_stonecutting,minecraft:stonecutting
minecraft:polished_granite_stairs,1,minecraft:polished_granite,1,STONECUTTER,polished_granite_stairs_from_polished_granite_stonecutting,minecraft:stonecutting
minecraft:polished_tuff,4,minecraft:tuff,4,CRAFTING_TABLE,polished_tuff,minecraft:crafting_shaped
minecraft:polished_tuff,1,minecraft:tuff,1,STONECUTTER,polished_tuff_from_tuff_stonecutting,minecraft:stonecutting
minecraft:polished_tuff_slab,6,minecraft:polished_tuff,3,CRAFTING_TABLE,polished_tuff_slab,minecraft:crafting_shaped
minecraft:polished_tuff_slab,2,minecraft:polished_tuff,1,STONECUTTER,polished_tuff_slab_from_polished_tuff_stonecutting,minecraft:stonecutting
minecraft:polished_tuff_slab,2,minecraft:tuff,1,STONECUTTER,polished_tuff_slab_from_tuff_stonecutting,minecraft:stonecutting
minecraft:polished_tuff_stairs,4,minecraft:polished_tuff,6,CRAFTING_TABLE,polished_tuff_stairs,minecraft:crafting_shaped
minecraft:polished_tuff_stairs,1,minecraft:polished_tuff,1,STONECUTTER,polished_tuff_stairs_from_polished_tuff_stonecutting,minecraft:stonecutting
minecraft:polished_tuff_stairs,1,minecraft:tuff,1,STONECUTTER,polished_tuff_stairs_from_tuff_stonecutting,minecraft:stonecutting
minecraft:polished_tuff_wall,6,minecraft:polished_tuff,6,CRAFTING_TABLE,polished_tuff_wall,minecraft:crafting_shaped
minecraft:polished_tuff_wall,1,minecraft:polished_tuff,1,STONECUTTER,polished_tuff_wall_from_polished_tuff_stonecutting,minecraft:stonecutting
minecraft:polished_tuff_wall,1,minecraft:tuff,1,STONECUTTER,polished_tuff_wall_from_tuff_stonecutting,minecraft:stonecutting
minecraft:popped_chorus_fruit,1,minecraft:chorus_fruit,1,FURNACE,popped_chorus_fruit,minecraft:smelting
minecraft:powered_rail,6,minecraft:gold_ingot,6,CRAFTING_TABLE,powered_rail,minecraft:crafting_shaped
minecraft:powered_rail,6,minecraft:redstone,1,CRAFTING_TABLE,powered_rail,minecraft:crafting_shaped
minecraft:powered_rail,6,minecraft:stick,1,CRAFTING_TABLE,powered_rail,minecraft:crafting_shaped
minecraft:prismarine,1,minecraft:prismarine_shard,4,CRAFTING_TABLE,prismarine,minecraft:crafting_shaped
minecraft:prismarine_brick_slab,6,minecraft:prismarine_bricks,3,CRAFTING_TABLE,prismarine_brick_slab,minecraft:crafting_shaped
minecraft:prismarine_brick_slab,2,minecraft:prismarine_bricks,1,STONECUTTER,prismarine_brick_slab_from_prismarine_stonecutting,minecraft:stonecutting
minecraft:prismarine_brick_stairs,4,minecraft:prismarine_bricks,6,CRAFTING_TABLE,prismarine_brick_stairs,minecraft:crafting_shaped
minecraft:prismarine_brick_stairs,1,minecraft:prismarine_bricks,1,STONECUTTER,prismarine_brick_stairs_from_prismarine_stonecutting,minecraft:stonecutting
minecraft:prismarine_bricks,1,minecraft:prismarine_shard,9,CRAFTING_TABLE,prismarine_bricks,minecraft:crafting_shapeless
minecraft:prismarine_slab,6,minecraft:prismarine,3,CRAFTING_TABLE,prismarine_slab,minecraft:crafting_shaped
minecraft:prismarine_slab,2,minecraft:prismarine,1,STONECUTTER,prismarine_slab_from_prismarine_stonecutting,minecraft:stonecutting
minecraft:prismarine_stairs,4,minecraft:prismarine,6,CRAFTING_TABLE,prismarine_stairs,minecraft:crafting_shaped
minecraft:prismarine_stairs,1,minecraft:prismarine,1,STONECUTTER,prismarine_stairs_from_prismarine_stonecutting,minecraft:stonecutting
minecraft:prismarine_wall,6,minecraft:prismarine,6,CRAFTING_TABLE,prismarine_wall,minecraft:crafting_shaped
minecraft:prismarine_wall,1,minecraft:prismarine,1,STONECUTTER,prismarine_wall_from_prismarine_stonecutting,minecraft:stonecutting
minecraft:pumpkin_pie,1,minecraft:pumpkin,1,CRAFTING_TABLE,pumpkin_pie,minecraft:crafting_shapeless
minecraft:pumpkin_pie,1,minecraft:sugar,1,CRAFTING_TABLE,pumpkin_pie,minecraft:crafting_shapeless
minecraft:pumpkin_seeds,4,minecraft:pumpkin,1,CRAFTING_TABLE,pumpkin_seeds,minecraft:crafting_shapeless
minecraft:purple_banner,1,minecraft:purple_wool,6,CRAFTING_TABLE,purple_banner,minecraft:crafting_shaped
minecraft:purple_banner,1,minecraft:stick,1,CRAFTING_TABLE,purple_banner,minecraft:crafting_shaped
minecraft:purple_bed,1,minecraft:black_bed,1,CRAFTING_TABLE,dye_purple_bed,minecraft:crafting_shapeless
minecraft:purple_bed,1,minecraft:purple_dye,1,CRAFTING_TABLE,dye_purple_bed,minecraft:crafting_shapeless
minecraft:purple_bed,1,minecraft:purple_wool,3,CRAFTING_TABLE,purple_bed,minecraft:crafting_shaped
minecraft:purple_candle,1,minecraft:candle,1,CRAFTING_TABLE,purple_candle,minecraft:crafting_shapeless
minecraft:purple_candle,1,minecraft:purple_dye,1,CRAFTING_TABLE,purple_candle,minecraft:crafting_shapeless
minecraft:purple_carpet,1,minecraft:black_carpet,1,CRAFTING_TABLE,dye_purple_carpet,minecraft:crafting_shapeless
minecraft:purple_carpet,1,minecraft:purple_dye,1,CRAFTING_TABLE,dye_purple_carpet,minecraft:crafting_shapeless
minecraft:purple_carpet,3,minecraft:purple_wool,2,CRAFTING_TABLE,purple_carpet,minecraft:crafting_shaped
minecraft:purple_concrete_powder,8,minecraft:gravel,4,CRAFTING_TABLE,purple_concrete_powder,minecraft:crafting_shapeless
minecraft:purple_concrete_powder,8,minecraft:purple_dye,1,CRAFTING_TABLE,purple_concrete_powder,minecraft:crafting_shapeless
minecraft:purple_concrete_powder,8,minecraft:sand,4,CRAFTING_TABLE,purple_concrete_powder,minecraft:crafting_shapeless
minecraft:purple_dye,2,minecraft:blue_dye,1,CRAFTING_TABLE,purple_dye,minecraft:crafting_shapeless
minecraft:purple_dye,2,minecraft:red_dye,1,CRAFTING_TABLE,purple_dye,minecraft:crafting_shapeless
minecraft:purple_glazed_terracotta,1,minecraft:purple_terracotta,1,FURNACE,purple_glazed_terracotta,minecraft:smelting
minecraft:purple_harness,1,minecraft:black_harness,1,CRAFTING_TABLE,dye_purple_harness,minecraft:crafting_shapeless
minecraft:purple_harness,1,minecraft:purple_dye,1,CRAFTING_TABLE,dye_purple_harness,minecraft:crafting_shapeless
minecraft:purple_harness,1,minecraft:glass,2,CRAFTING_TABLE,purple_harness,minecraft:crafting_shaped
minecraft:purple_harness,1,minecraft:leather,3,CRAFTING_TABLE,purple_harness,minecraft:crafting_shaped
minecraft:purple_harness,1,minecraft:purple_wool,1,CRAFTING_TABLE,purple_harness,minecraft:crafting_shaped
minecraft:purple_stained_glass,8,minecraft:glass,8,CRAFTING_TABLE,purple_stained_glass,minecraft:crafting_shaped
minecraft:purple_stained_glass,8,minecraft:purple_dye,1,CRAFTING_TABLE,purple_stained_glass,minecraft:crafting_shaped
minecraft:purple_stained_glass_pane,16,minecraft:purple_stained_glass,6,CRAFTING_TABLE,purple_stained_glass_pane,minecraft:crafting_shaped
minecraft:purple_stained_glass_pane,8,minecraft:glass_pane,8,CRAFTING_TABLE,purple_stained_glass_pane_from_glass_pane,minecraft:crafting_shaped
minecraft:purple_stained_glass_pane,8,minecraft:purple_dye,1,CRAFTING_TABLE,purple_stained_glass_pane_from_glass_pane,minecraft:crafting_shaped
minecraft:purple_terracotta,8,minecraft:purple_dye,1,CRAFTING_TABLE,purple_terracotta,minecraft:crafting_shaped
minecraft:purple_terracotta,8,minecraft:terracotta,8,CRAFTING_TABLE,purple_terracotta,minecraft:crafting_shaped
minecraft:purple_wool,1,minecraft:black_wool,1,CRAFTING_TABLE,dye_purple_wool,minecraft:crafting_shapeless
minecraft:purple_wool,1,minecraft:purple_dye,1,CRAFTING_TABLE,dye_purple_wool,minecraft:crafting_shapeless
minecraft:purpur_block,4,minecraft:popped_chorus_fruit,4,CRAFTING_TABLE,purpur_block,minecraft:crafting_shaped
minecraft:purpur_pillar,1,minecraft:purpur_slab,2,CRAFTING_TABLE,purpur_pillar,minecraft:crafting_shaped
minecraft:purpur_pillar,1,minecraft:purpur_block,1,STONECUTTER,purpur_pillar_from_purpur_block_stonecutting,minecraft:stonecutting
minecraft:purpur_slab,6,minecraft:purpur_block,3,CRAFTING_TABLE,purpur_slab,minecraft:crafting_shaped
minecraft:purpur_slab,2,minecraft:purpur_block,1,STONECUTTER,purpur_slab_from_purpur_block_stonecutting,minecraft:stonecutting
minecraft:purpur_stairs,4,minecraft:purpur_block,6,CRAFTING_TABLE,purpur_stairs,minecraft:crafting_shaped
minecraft:purpur_stairs,1,minecraft:purpur_block,1,STONECUTTER,purpur_stairs_from_purpur_block_stonecutting,minecraft:stonecutting
minecraft:quartz,1,minecraft:nether_quartz_ore,1,FURNACE,quartz,minecraft:smelting
minecraft:quartz,1,minecraft:nether_quartz_ore,1,FURNACE,quartz_from_blasting,minecraft:blasting
minecraft:quartz_block,1,minecraft:quartz,4,CRAFTING_TABLE,quartz_block,minecraft:crafting_shaped
minecraft:quartz_bricks,4,minecraft:quartz_block,4,CRAFTING_TABLE,quartz_bricks,minecraft:crafting_shaped
minecraft:quartz_bricks,1,minecraft:quartz_block,1,STONECUTTER,quartz_bricks_from_quartz_block_stonecutting,minecraft:stonecutting
minecraft:quartz_pillar,2,minecraft:quartz_block,2,CRAFTING_TABLE,quartz_pillar,minecraft:crafting_shaped
minecraft:quartz_pillar,1,minecraft:quartz_block,1,STONECUTTER,quartz_pillar_from_quartz_block_stonecutting,minecraft:stonecutting
minecraft:quartz_slab,6,minecraft:chiseled_quartz_block,3,CRAFTING_TABLE,quartz_slab,minecraft:crafting_shaped
minecraft:quartz_slab,2,minecraft:quartz_block,1,STONECUTTER,quartz_slab_from_stonecutting,minecraft:stonecutting
minecraft:quartz_stairs,4,minecraft:chiseled_quartz_block,6,CRAFTING_TABLE,quartz_stairs,minecraft:crafting_shaped
minecraft:quartz_stairs,1,minecraft:quartz_block,1,STONECUTTER,quartz_stairs_from_quartz_block_stonecutting,minecraft:stonecutting
minecraft:rabbit_stew,1,minecraft:baked_potato,1,CRAFTING_TABLE,rabbit_stew_from_brown_mushroom,minecraft:crafting_shapeless
minecraft:rabbit_stew,1,minecraft:bowl,1,CRAFTING_TABLE,rabbit_stew_from_brown_mushroom,minecraft:crafting_shapeless
minecraft:rabbit_stew,1,minecraft:brown_mushroom,1,CRAFTING_TABLE,rabbit_stew_from_brown_mushroom,minecraft:crafting_shapeless
minecraft:rabbit_stew,1,minecraft:carrot,1,CRAFTING_TABLE,rabbit_stew_from_brown_mushroom,minecraft:crafting_shapeless
minecraft:rabbit_stew,1,minecraft:cooked_rabbit,1,CRAFTING_TABLE,rabbit_stew_from_brown_mushroom,minecraft:crafting_shapeless
minecraft:rabbit_stew,1,minecraft:baked_potato,1,CRAFTING_TABLE,rabbit_stew_from_red_mushroom,minecraft:crafting_shapeless
minecraft:rabbit_stew,1,minecraft:bowl,1,CRAFTING_TABLE,rabbit_stew_from_red_mushroom,minecraft:crafting_shapeless
minecraft:rabbit_stew,1,minecraft:carrot,1,CRAFTING_TABLE,rabbit_stew_from_red_mushroom,minecraft:crafting_shapeless
minecraft:rabbit_stew,1,minecraft:cooked_rabbit,1,CRAFTING_TABLE,rabbit_stew_from_red_mushroom,minecraft:crafting_shapeless
minecraft:rabbit_stew,1,minecraft:red_mushroom,1,CRAFTING_TABLE,rabbit_stew_from_red_mushroom,minecraft:crafting_shapeless
minecraft:rail,16,minecraft:iron_ingot,6,CRAFTING_TABLE,rail,minecraft:crafting_shaped
minecraft:rail,16,minecraft:stick,1,CRAFTING_TABLE,rail,minecraft:crafting_shaped
minecraft:raiser_armor_trim_smithing_template,2,minecraft:diamond,7,CRAFTING_TABLE,raiser_armor_trim_smithing_template,minecraft:crafting_shaped
minecraft:raiser_armor_trim_smithing_template,2,minecraft:raiser_armor_trim_smithing_template,1,CRAFTING_TABLE,raiser_armor_trim_smithing_template,minecraft:crafting_shaped
minecraft:raiser_armor_trim_smithing_template,2,minecraft:terracotta,1,CRAFTING_TABLE,raiser_armor_trim_smithing_template,minecraft:crafting_shaped
